Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Roy and Sweets,roy-and-sweets,...,,https://www.hackerearth.com/problem/algorithm/roy-and-sweets/,Hackerearth,"                    Dynamic Programming, Medium, Algorithms",,
Palindrome count,palindrome-count-1,...,,https://www.hackerearth.com/problem/algorithm/palindrome-count-1/,Hackerearth,"                    Easy, Basic Programming",,
Possible sums,possible-sums-5,...,,https://www.hackerearth.com/problem/algorithm/possible-sums-5/,Hackerearth,"                    Algorithms, Medium",,
Recursive Function,recursive-function,...,,https://www.hackerearth.com/problem/algorithm/recursive-function/,Hackerearth,                    ,,
Ideal Random Number Gener...,ideal-random-number-generator,...,,https://www.hackerearth.com/problem/algorithm/ideal-random-number-generator/,Hackerearth,                    ,,
Save Patients,save-patients,...,,https://www.hackerearth.com/problem/algorithm/save-patients/,Hackerearth,                    ,,
Smallest Positive Integer,smallest-positive-integer,...,,https://www.hackerearth.com/problem/algorithm/smallest-positive-integer/,Hackerearth,                    ,,
Trailing Zeros,trailing-zeros,...,,https://www.hackerearth.com/problem/algorithm/trailing-zeros/,Hackerearth,                    ,,
Candy Game,candy-game,...,,https://www.hackerearth.com/problem/algorithm/candy-game/,Hackerearth,"                    Graph Theory, Algorithms, Hard",,
Kira's Special Sequences,kiras-special-sequences-1,...,,https://www.hackerearth.com/problem/algorithm/kiras-special-sequences-1/,Hackerearth,"                    Dynamic Programming, Algorithms, Hard",,
Power Failure,power-failure,...,,https://www.hackerearth.com/problem/algorithm/power-failure/,Hackerearth,"                    Easy, Algorithms",,
Terminators,terminators,...,,https://www.hackerearth.com/problem/algorithm/terminators/,Hackerearth,"                    Medium, Algorithms",,
Visiting Islands,visiting-islands,...,,https://www.hackerearth.com/problem/algorithm/visiting-islands/,Hackerearth,"                    Algorithms, Medium",,
Find the substrings,find-the-substrings,...,,https://www.hackerearth.com/problem/algorithm/find-the-substrings/,Hackerearth,"                    Algorithms, Medium",,
Finding numbers,finding-numbers,...,,https://www.hackerearth.com/problem/algorithm/finding-numbers/,Hackerearth,"                    Algorithms, Medium",,
Finding pairs,finding-pairs-4,...,,https://www.hackerearth.com/problem/algorithm/finding-pairs-4/,Hackerearth,"                    Algorithms, Sorting, Medium",,
Game of survival,game-of-survival,...,,https://www.hackerearth.com/problem/algorithm/game-of-survival/,Hackerearth,"                    Algorithms, Medium",,
Painting the road,painting-the-road,...,,https://www.hackerearth.com/problem/algorithm/painting-the-road/,Hackerearth,"                    Algorithms, Medium",,
Counting strings,counting-strings,...,,https://www.hackerearth.com/problem/algorithm/counting-strings/,Hackerearth,"                    Algorithms, Easy",,
Number game,number-game,...,,https://www.hackerearth.com/problem/algorithm/number-game/,Hackerearth,"                    Algorithms, Hard",,
Maximum score,maximum-score,...,,https://www.hackerearth.com/problem/algorithm/maximum-score/,Hackerearth,"                    Algorithms, Hard",,
Fizz Buzz Test,fizzbuzz,...,,https://www.hackerearth.com/problem/algorithm/fizzbuzz/,Hackerearth,                    Easy,,
Skipping Stones,skipping-stones,...,,https://www.hackerearth.com/problem/algorithm/skipping-stones/,Hackerearth,                    ,,
Lowest Common Ancestor,lowest-common-ancestor,...,,https://www.hackerearth.com/problem/algorithm/lowest-common-ancestor/,Hackerearth,                    DFS,,
Project Team,project-team,...,,https://www.hackerearth.com/problem/algorithm/project-team/,Hackerearth,                    Dynamic Programming,,
Find Me Roots,roots,...,,https://www.hackerearth.com/problem/algorithm/roots/,Hackerearth,                    ,,
Matrix Problem,matrix-problem,...,,https://www.hackerearth.com/problem/algorithm/matrix-problem/,Hackerearth,                    Algorithms,,
Birthday Party,birthday-party,...,,https://www.hackerearth.com/problem/algorithm/birthday-party/,Hackerearth,"                    Number Theory, Hard",,
Buckbeak Escape,buckbeak-escape,...,,https://www.hackerearth.com/problem/algorithm/buckbeak-escape/,Hackerearth,                    ,,
Digital Numbers,digital-numbers,...,,https://www.hackerearth.com/problem/algorithm/digital-numbers/,Hackerearth,"                    Math, Dynamic Programming",,
Decimal Help,decimal-help,...,,https://www.hackerearth.com/problem/algorithm/decimal-help/,Hackerearth,                    ,,
Minimal Combinatorial,minimal-combinatorial,...,,https://www.hackerearth.com/problem/golf/minimal-combinatorial/,Hackerearth,                    Combinatorics,,
Tic Tac Toe,tic-tac-toe,...,,https://www.hackerearth.com/problem/multiplayer/tic-tac-toe/,Hackerearth,                    ,,
"Life, the Universe, and E...",life-the-universe-and-everything,...,,https://www.hackerearth.com/problem/algorithm/life-the-universe-and-everything/,Hackerearth,                    ,,
Hex Game,hex,...,,https://www.hackerearth.com/problem/multiplayer/hex/,Hackerearth,                    ,,
Lunch Boxes,lunch-boxes,...,,https://www.hackerearth.com/problem/approximate/lunch-boxes/,Hackerearth,                    ,,
Divide Apples,divide-apples,...,,https://www.hackerearth.com/problem/algorithm/divide-apples/,Hackerearth,                    ,,
Modify Sequence,modify-sequence,...,,https://www.hackerearth.com/problem/algorithm/modify-sequence/,Hackerearth,                    ,,
Crazy Matrix,crazy-matrix,...,,https://www.hackerearth.com/problem/algorithm/crazy-matrix/,Hackerearth,                    ,,
Image Fetcher,image-fetcher,...,,https://www.hackerearth.com/problem/frontend/image-fetcher/,Hackerearth,                    ,,
Radiator Springs,radiator-springs,...,,https://www.hackerearth.com/problem/algorithm/radiator-springs/,Hackerearth,                    ,,
Tom & Jerry,tom-jerry,...,,https://www.hackerearth.com/problem/algorithm/tom-jerry/,Hackerearth,                    ,,
The cheapest palindrome,make-the-cheapest-palindrome-1,...,,https://www.hackerearth.com/problem/algorithm/make-the-cheapest-palindrome-1/,Hackerearth,                    Easy,,
Teaching how to draw,how-many-buildings-you-can-make-1,...,,https://www.hackerearth.com/problem/algorithm/how-many-buildings-you-can-make-1/,Hackerearth,                    Math,,
The colorful street,the-colorful-street-1,...,,https://www.hackerearth.com/problem/algorithm/the-colorful-street-1/,Hackerearth,                    ,,
Search for the Artist,search-for-the-artist,...,,https://www.hackerearth.com/problem/frontend/search-for-the-artist/,Hackerearth,                    ,,
What is the string made of?,what-is-the-string-made-of-2,...,,https://www.hackerearth.com/problem/algorithm/what-is-the-string-made-of-2/,Hackerearth,"                    Easy, Basic Programming",,
Survey Analysis,survey-analysis,...,,https://www.hackerearth.com/problem/algorithm/survey-analysis/,Hackerearth,                    Math,,
Capture Castle,capture-castle,...,,https://www.hackerearth.com/problem/algorithm/capture-castle/,Hackerearth,                    Dynamic Programming,,
Survival Strategy,who-will-survive-in-the-end,...,,https://www.hackerearth.com/problem/algorithm/who-will-survive-in-the-end/,Hackerearth,                    Number Theory,,
File Statistics,file-statistics,...,,https://www.hackerearth.com/problem/algorithm/file-statistics/,Hackerearth,                    ,,
Strange addition,the-reversed-numbers,...,,https://www.hackerearth.com/problem/algorithm/the-reversed-numbers/,Hackerearth,                    ,,
Inverse List,inverse-list,...,,https://www.hackerearth.com/problem/algorithm/inverse-list/,Hackerearth,                    ,,
Task Cards Dashboard,task-cards-dashboard,...,,https://www.hackerearth.com/problem/frontend/task-cards-dashboard/,Hackerearth,                    ,,
HackerEarth Tour,hackerearth-tour,...,,https://www.hackerearth.com/problem/approximate/hackerearth-tour/,Hackerearth,                    ,,
Beautiful Sequence,beautiful-sequence,...,,https://www.hackerearth.com/problem/algorithm/beautiful-sequence/,Hackerearth,                    ,,
Bytelandian Gold Coins,bytelandian-gold-coins,...,,https://www.hackerearth.com/problem/algorithm/bytelandian-gold-coins/,Hackerearth,                    ,,
Hack Unix,hack-unix,...,,https://www.hackerearth.com/problem/algorithm/hack-unix/,Hackerearth,                    ,,
Lucky Number,lucky-number,...,,https://www.hackerearth.com/problem/algorithm/lucky-number/,Hackerearth,                    ,,
Small Factorials,small-factorials,...,,https://www.hackerearth.com/problem/algorithm/small-factorials/,Hackerearth,                    ,,
